1	117062	100.00	252	0	0	1	252	1	252	0	1260
1	300729	99.60	252	0	0	1	252	1	252	0	1253
1	251676	99.60	252	0	0	1	252	1	252	0	1251
1	136392	99.60	252	0	0	1	252	1	252	0	1251
2	227835	100.00	252	0	0	1	252	1	252	0	1260
2	320094	99.60	252	0	0	1	252	1	252	0	1251
2	324549	99.60	252	0	0	1	252	1	252	0	1251
2	311063	99.21	252	0	0	1	252	1	252	0	1242
3	121768	100.00	252	0	0	1	252	1	252	0	1260
3	221633	99.60	252	0	0	1	252	1	252	0	1251
3	304890	99.60	252	0	0	1	252	1	252	0	1251
3	121741	99.60	252	0	0	1	252	1	252	0	1251
4	156630	100.00	252	0	0	1	252	1	252	0	1260
4	302206	99.60	252	0	0	1	252	1	252	0	1251
4	213556	99.60	252	0	0	1	252	1	252	0	1251
4	257943	99.60	252	0	0	1	252	1	252	0	1251
5	36989	100.00	253	0	0	1	253	1	253	0	1265
5	10152	99.60	253	0	0	1	253	1	253	0	1256
5	7143	99.60	253	0	0	1	253	1	253	0	1256
5	59995	99.60	253	0	0	1	253	1	253	0	1256
6	117078	100.00	252	0	0	1	252	1	252	0	1260
6	131524	99.60	252	0	0	1	252	1	252	0	1251
6	225585	99.60	252	0	0	1	252	1	252	0	1251
6	435625	99.60	252	0	0	1	252	1	252	0	1251
7	117084	100.00	252	0	0	1	252	1	252	0	1260
7	148048	99.60	252	0	0	1	252	1	252	0	1251
7	294048	99.60	252	0	0	1	252	1	252	0	1251
7	237675	99.60	252	0	0	1	252	1	252	0	1251
8	163505	99.60	253	0	0	1	253	1	253	0	1256
8	302189	98.81	253	0	0	1	253	1	253	0	1238
8	304545	98.43	255	0	0	1	253	1	255	0	1223
8	160700	98.42	253	0	0	1	253	1	252	0	1221
9	214725	99.60	252	0	0	1	252	1	252	0	1251
9	302219	99.60	252	0	0	1	252	1	252	0	1251
9	117620	99.21	252	0	0	1	252	1	252	0	1242
9	153200	99.21	252	0	0	1	252	1	252	0	1242
10	202619	100.00	252	0	0	1	252	1	252	0	1260
10	234400	97.22	252	0	0	1	252	1	252	0	1197
10	173999	97.22	252	0	0	1	252	1	252	0	1197
10	122803	96.83	252	0	0	1	252	1	252	0	1188
11	4896	100.00	253	0	0	1	253	1	253	0	1265
11	129582	99.60	253	0	0	1	253	1	253	0	1258
11	354483	99.60	253	0	0	1	253	1	253	0	1256
11	258777	99.60	253	0	0	1	253	1	253	0	1256
12	131524	100.00	252	0	0	1	252	1	252	0	1260
12	281262	99.60	252	0	0	1	252	1	252	0	1251
12	201715	99.60	252	0	0	1	252	1	252	0	1251
12	207227	99.60	252	0	0	1	252	1	252	0	1251
13	16538	100.00	253	0	0	1	253	1	253	0	1265
13	344151	99.60	253	0	0	1	253	1	253	0	1256
13	153673	99.60	253	0	0	1	253	1	253	0	1256
13	239324	99.60	253	0	0	1	253	1	253	0	1256
14	148048	100.00	252	0	0	1	252	1	252	0	1260
14	175398	99.60	252	0	0	1	252	1	252	0	1251
14	117084	99.60	252	0	0	1	252	1	252	0	1251
14	156813	99.60	252	0	0	1	252	1	252	0	1251
15	90966	100.00	253	0	0	1	253	1	253	0	1265
15	385302	99.60	253	0	0	1	253	1	253	0	1256
15	223182	99.60	253	0	0	1	253	1	253	0	1256
15	232461	99.60	253	0	0	1	253	1	253	0	1256
16	98242	100.00	253	0	0	1	253	1	253	0	1265
16	360981	99.60	253	0	0	1	253	1	253	0	1256
16	368295	99.60	253	0	0	1	253	1	253	0	1256
16	357002	99.60	253	0	0	1	253	1	253	0	1256
17	253417	100.00	252	0	0	1	252	1	252	0	1260
17	359944	99.60	252	0	0	1	252	1	252	0	1251
17	359934	99.60	252	0	0	1	252	1	252	0	1251
17	375060	99.60	252	0	0	1	252	1	252	0	1251
18	124227	100.00	252	0	0	1	252	1	252	0	1260
18	218077	99.60	252	0	0	1	252	1	252	0	1251
18	246942	99.60	252	0	0	1	252	1	252	0	1251
18	161364	99.60	252	0	0	1	252	1	252	0	1251
19	440943	100.00	252	0	0	1	252	1	252	0	1260
19	150633	94.84	252	0	0	1	252	1	252	0	1143
19	257626	94.44	252	0	0	1	252	1	252	0	1134
19	428300	94.44	252	0	0	1	252	1	252	0	1134
20	288907	100.00	252	0	0	1	252	1	252	0	1260
20	363374	99.60	252	0	0	1	252	1	252	0	1251
20	363213	99.60	252	0	0	1	252	1	252	0	1251
20	234989	99.60	252	0	0	1	252	1	252	0	1251
21	3238	100.00	253	0	0	1	253	1	253	0	1265
21	266847	99.60	253	0	0	1	253	1	253	0	1256
21	229675	99.60	253	0	0	1	253	1	253	0	1256
21	130095	99.60	253	0	0	1	253	1	253	0	1256
22	219745	100.00	253	0	0	1	253	1	253	0	1265
22	375049	99.60	253	0	0	1	253	1	253	0	1256
22	286321	99.60	253	0	0	1	253	1	253	0	1256
22	359910	99.60	253	0	0	1	253	1	253	0	1256
23	142056	100.00	253	0	0	1	253	1	253	0	1265
23	254009	99.60	253	0	0	1	253	1	253	0	1256
23	70104	99.60	253	0	0	1	253	1	253	0	1256
23	407938	98.81	253	0	0	1	253	1	253	0	1238
24	206640	100.00	253	0	0	1	253	1	253	0	1265
24	392535	99.60	253	0	0	1	253	1	253	0	1256
24	215633	99.21	253	0	0	1	253	1	253	0	1247
24	332434	98.81	253	0	0	1	253	1	253	0	1238
25	71501	100.00	253	0	0	1	253	1	253	0	1265
25	128752	99.60	253	0	0	1	253	1	253	0	1256
